author_name|id|author_order
Françoise Baude|https://doi.org/10.1007/978-3-642-23074-5_2|last
Sebastian Breß|https://doi.org/10.1007/978-3-662-45761-0_1|first
Max Heimel|https://doi.org/10.1007/978-3-662-45761-0_1|middle
Norbert Siegmund|https://doi.org/10.1007/978-3-662-45761-0_1|middle
Ladjel Bellatreche|https://doi.org/10.1007/978-3-662-45761-0_1|middle
Gunter Saake|https://doi.org/10.1007/978-3-662-45761-0_1|last
Nikolaos Sachpenderis|https://doi.org/10.1007/978-3-662-62308-4_3|first
Georgia Koloniari|https://doi.org/10.1007/978-3-662-62308-4_3|middle
Alexandros Karakasidis 0001|https://doi.org/10.1007/978-3-662-62308-4_3|last
Paolo Atzeni|https://doi.org/10.1007/978-3-642-03722-1_2|first
Giorgio Gianforme|https://doi.org/10.1007/978-3-642-03722-1_2|middle
Paolo Cappellari|https://doi.org/10.1007/978-3-642-03722-1_2|last
David Tse Jung Huang|https://doi.org/10.1007/978-3-662-47804-2_7|first
Yun Sing Koh|https://doi.org/10.1007/978-3-662-47804-2_7|middle
Gillian Dobbie|https://doi.org/10.1007/978-3-662-47804-2_7|last
Karim Alami|https://doi.org/10.1007/978-3-662-64148-4_3|first
Sofian Maabout|https://doi.org/10.1007/978-3-662-64148-4_3|last
Filip Nalepa|https://doi.org/10.1007/978-3-662-58384-5_3|first
Michal Batko|https://doi.org/10.1007/978-3-662-58384-5_3|middle
Pavel Zezula|https://doi.org/10.1007/978-3-662-58384-5_3|last
Guilherme Augusto Zagatti|https://doi.org/10.1007/978-3-662-63519-3_4|first
See-Kiong Ng|https://doi.org/10.1007/978-3-662-63519-3_4|middle
Stéphane Bressan|https://doi.org/10.1007/978-3-662-63519-3_4|last
Søren Kejser Jensen|pygrametl: A Powerful Programming Framework for Easy Creation and Testing of ETL Flows._2021|first
Christian Thomsen 0001|pygrametl: A Powerful Programming Framework for Easy Creation and Testing of ETL Flows._2021|middle
Torben Bach Pedersen|pygrametl: A Powerful Programming Framework for Easy Creation and Testing of ETL Flows._2021|middle
Ove Andersen|pygrametl: A Powerful Programming Framework for Easy Creation and Testing of ETL Flows._2021|last
Charbel Rahhal|https://doi.org/10.1007/978-3-662-55947-5_4|first
Ingrid Pappel|https://doi.org/10.1007/978-3-662-56266-6_2|first
Ingmar Pappel|https://doi.org/10.1007/978-3-662-56266-6_2|middle
Jaak Tepandi|https://doi.org/10.1007/978-3-662-56266-6_2|middle
Dirk Draheim|https://doi.org/10.1007/978-3-662-56266-6_2|last
Patrick Valduriez|https://doi.org/10.1007/978-3-662-63519-3_1|first
Ricardo Jiménez-Peris|https://doi.org/10.1007/978-3-662-63519-3_1|middle
M. Tamer Özsu|https://doi.org/10.1007/978-3-662-63519-3_1|last
Roberto De Virgilio|https://doi.org/10.1007/978-3-662-45714-6_3|first
Devis Bianchini|https://doi.org/10.1007/978-3-662-45714-6_3|last
Trung-Dung Le|https://doi.org/10.1007/978-3-662-62386-2_2|first
Verena Kantere|https://doi.org/10.1007/978-3-662-62386-2_2|middle
Laurent d'Orazio|https://doi.org/10.1007/978-3-662-62386-2_2|last
Kazuhiro Seki|https://doi.org/10.1007/978-3-662-48567-5_5|first
Fady Draidi|https://doi.org/10.1007/978-3-642-23074-5_4|first
Esther Pacitti|https://doi.org/10.1007/978-3-642-23074-5_4|middle
Bettina Kemme|https://doi.org/10.1007/978-3-642-23074-5_4|last
Phuong Huynh Van Quoc|https://doi.org/10.1007/978-3-662-58808-6_4|first
Josef Küng|https://doi.org/10.1007/978-3-662-58808-6_4|middle
Tran Khanh Dang|https://doi.org/10.1007/978-3-662-58808-6_4|last
Bernhard Thalheim|https://doi.org/10.1007/978-3-642-34179-3_3|first
Claus Dabringer|https://doi.org/10.1007/978-3-662-58808-6_1|first
Johann Eder|https://doi.org/10.1007/978-3-662-58808-6_1|last
Yuan Tian|https://doi.org/10.1007/978-3-642-28148-8_4|first
Haofen Wang|https://doi.org/10.1007/978-3-642-28148-8_4|middle
Wei Jin|https://doi.org/10.1007/978-3-642-28148-8_4|middle
Yuan Ni|https://doi.org/10.1007/978-3-642-28148-8_4|middle
Yong Yu 0001|https://doi.org/10.1007/978-3-642-28148-8_4|last
Karen Works|https://doi.org/10.1007/978-3-662-45714-6_1|first
Elke A. Rundensteiner|https://doi.org/10.1007/978-3-662-45714-6_1|last
Elio Mansour|https://doi.org/10.1007/978-3-662-58415-6_5|first
Richard Chbeir|https://doi.org/10.1007/978-3-662-58415-6_5|middle
Philippe Arnould|https://doi.org/10.1007/978-3-662-58415-6_5|last
Idir Benouaret|https://doi.org/10.1007/978-3-662-58415-6_2|first
Dominique Lenne|https://doi.org/10.1007/978-3-662-58415-6_2|last
Nga Nguyen Thi|https://doi.org/10.1007/978-3-662-56266-6_4|first
Van Loi Cao|https://doi.org/10.1007/978-3-662-56266-6_4|middle
Nhien-An Le-Khac|https://doi.org/10.1007/978-3-662-56266-6_4|last
Sajal Rustagi|https://doi.org/10.1007/978-3-662-62199-8_5|first
Dhaval Patel 0002|https://doi.org/10.1007/978-3-662-62199-8_5|last
Xi Guo 0001|https://doi.org/10.1007/978-3-642-34179-3_1|first
Chuan Xiao 0001|https://doi.org/10.1007/978-3-642-34179-3_1|middle
Yoshiharu Ishikawa|https://doi.org/10.1007/978-3-642-34179-3_1|last
Natthakan Iam-on|https://doi.org/10.1007/978-3-642-40069-8_5|first
Tossapon Boongoen|https://doi.org/10.1007/978-3-642-40069-8_5|last
Claudia Roncancio|https://doi.org/10.1007/978-3-642-03722-1_13|first
María-Del-Pilar Villamil|https://doi.org/10.1007/978-3-642-03722-1_13|middle
Cyril Labbé|https://doi.org/10.1007/978-3-642-03722-1_13|middle
Patricia Serrano-Alvarado|https://doi.org/10.1007/978-3-642-03722-1_13|last
João Zamite|https://doi.org/10.1007/978-3-642-23740-9_3|first
Fabrício A. B. da Silva|https://doi.org/10.1007/978-3-642-23740-9_3|middle
Francisco M. Couto|https://doi.org/10.1007/978-3-642-23740-9_3|middle
Mário J. Silva|https://doi.org/10.1007/978-3-642-23740-9_3|last
Que Nguyet Tran Thi|https://doi.org/10.1007/978-3-662-56266-6_3|first
Tran Khanh Dang|https://doi.org/10.1007/978-3-662-56266-6_3|last
Stefan Wild|https://doi.org/10.1007/978-3-662-46562-2_4|first
Fabian Wiedemann|https://doi.org/10.1007/978-3-662-46562-2_4|middle
Sebastian Heil|https://doi.org/10.1007/978-3-662-46562-2_4|middle
Alexey Tschudnowsky|https://doi.org/10.1007/978-3-662-46562-2_4|middle
Martin Gaedke|https://doi.org/10.1007/978-3-662-46562-2_4|last
Aurélie Suzanne|https://doi.org/10.1007/978-3-662-64148-4_1|first
Guillaume Raschia|https://doi.org/10.1007/978-3-662-64148-4_1|middle
José Martinez 0001|https://doi.org/10.1007/978-3-662-64148-4_1|middle
Romain Jaouen|https://doi.org/10.1007/978-3-662-64148-4_1|middle
Fabien Hervé|https://doi.org/10.1007/978-3-662-64148-4_1|last
Ruhaila Maskat|https://doi.org/10.1007/978-3-662-54037-4_2|first
Norman W. Paton|https://doi.org/10.1007/978-3-662-54037-4_2|middle
Suzanne M. Embury|https://doi.org/10.1007/978-3-662-54037-4_2|last
Carlyna Bondiombouy|https://doi.org/10.1007/978-3-662-53455-7_3|first
Boyan Kolev|https://doi.org/10.1007/978-3-662-53455-7_3|middle
Oleksandra Levchenko|https://doi.org/10.1007/978-3-662-53455-7_3|middle
Patrick Valduriez|https://doi.org/10.1007/978-3-662-53455-7_3|last
Georgia Kougka|https://doi.org/10.1007/978-3-662-62199-8_3|first
Konstantinos Varvoutas|https://doi.org/10.1007/978-3-662-62199-8_3|middle
Anastasios Gounaris|https://doi.org/10.1007/978-3-662-62199-8_3|middle
George Tsakalidis|https://doi.org/10.1007/978-3-662-62199-8_3|middle
Kostas Vergidis|https://doi.org/10.1007/978-3-662-62199-8_3|last
Javier Murga|https://doi.org/10.1007/978-3-662-62308-4_8|first
Gianpierre Zapata|https://doi.org/10.1007/978-3-662-62308-4_8|middle
Heyul Chavez|https://doi.org/10.1007/978-3-662-62308-4_8|middle
Carlos Raymundo|https://doi.org/10.1007/978-3-662-62308-4_8|middle
Luis Rivera|https://doi.org/10.1007/978-3-662-62308-4_8|middle
Francisco Dominguez|https://doi.org/10.1007/978-3-662-62308-4_8|middle
Javier M. Moguerza|https://doi.org/10.1007/978-3-662-62308-4_8|middle
Jose María Álvarez Rodríguez|https://doi.org/10.1007/978-3-662-62308-4_8|last
Emir Muñoz|https://doi.org/10.1007/978-3-662-58415-6_3|first
Matthias Nickles|https://doi.org/10.1007/978-3-662-58415-6_3|last
Petar Jovanovic 0001|https://doi.org/10.1007/978-3-662-54037-4_3|first
Oscar Romero 0001|https://doi.org/10.1007/978-3-662-54037-4_3|middle
Alberto Abelló|https://doi.org/10.1007/978-3-662-54037-4_3|last
Matthew Sessoms|https://doi.org/10.1007/978-3-642-54426-2_1|first
Kemafor Anyanwu|https://doi.org/10.1007/978-3-642-54426-2_1|last
Khouloud Boukadi|https://doi.org/10.1007/978-3-642-03722-1_4|first
Chirine Ghedira|https://doi.org/10.1007/978-3-642-03722-1_4|middle
Zakaria Maamar|https://doi.org/10.1007/978-3-642-03722-1_4|middle
Djamal Benslimane|https://doi.org/10.1007/978-3-642-03722-1_4|middle
Lucien Vincent|https://doi.org/10.1007/978-3-642-03722-1_4|last
Emmanuelle Anceaume|https://doi.org/10.1007/978-3-642-45269-7_5|first
Yann Busnel|https://doi.org/10.1007/978-3-642-45269-7_5|middle
Sébastien Gambs|https://doi.org/10.1007/978-3-642-45269-7_5|last
Teruyuki Iijima|https://doi.org/10.1007/978-3-662-53416-8_2|first
Takahiro Kawamura|https://doi.org/10.1007/978-3-662-53416-8_2|middle
Yuichi Sei|https://doi.org/10.1007/978-3-662-53416-8_2|middle
Yasuyuki Tahara|https://doi.org/10.1007/978-3-662-53416-8_2|middle
Akihiko Ohsuga|https://doi.org/10.1007/978-3-662-53416-8_2|last
Shusaku Egami|https://doi.org/10.1007/978-3-662-53416-8_8|first
Takahiro Kawamura|https://doi.org/10.1007/978-3-662-53416-8_8|middle
Yuichi Sei|https://doi.org/10.1007/978-3-662-53416-8_8|middle
Yasuyuki Tahara|https://doi.org/10.1007/978-3-662-53416-8_8|middle
Akihiko Ohsuga|https://doi.org/10.1007/978-3-662-53416-8_8|last
Margareta Ciglic|https://doi.org/10.1007/978-3-662-49214-7_7|first
Johann Eder|https://doi.org/10.1007/978-3-662-49214-7_7|middle
Christian Koncilia|https://doi.org/10.1007/978-3-662-49214-7_7|last
Richard Chbeir|https://doi.org/10.1007/978-3-662-66146-8_2|first
Elio Mansour|https://doi.org/10.1007/978-3-662-66146-8_2|middle
Sabri Allani|https://doi.org/10.1007/978-3-662-66146-8_2|middle
Taoufik Yeferny|https://doi.org/10.1007/978-3-662-66146-8_2|middle
Jean-Raphael Richa|https://doi.org/10.1007/978-3-662-66146-8_2|middle
Farid Yessoufou|https://doi.org/10.1007/978-3-662-66146-8_2|middle
Sana Sellami|https://doi.org/10.1007/978-3-662-66146-8_2|last
Disha Sangar|https://doi.org/10.1007/978-3-662-62308-4_7|first
Ramesh Upreti|https://doi.org/10.1007/978-3-662-62308-4_7|middle
Hårek Haugerud|https://doi.org/10.1007/978-3-662-62308-4_7|middle
Kyrre M. Begnum|https://doi.org/10.1007/978-3-662-62308-4_7|middle
Anis Yazidi|https://doi.org/10.1007/978-3-662-62308-4_7|last
Cornelia Hedeler|https://doi.org/10.1007/978-3-642-28148-8_6|first
Khalid Belhajjame|https://doi.org/10.1007/978-3-642-28148-8_6|middle
Lu Mao|https://doi.org/10.1007/978-3-642-28148-8_6|middle
Chenjuan Guo|https://doi.org/10.1007/978-3-642-28148-8_6|middle
Ian Arundale|https://doi.org/10.1007/978-3-642-28148-8_6|middle
Bernadette Farias Lóscio|https://doi.org/10.1007/978-3-642-28148-8_6|middle
Norman W. Paton|https://doi.org/10.1007/978-3-642-28148-8_6|middle
Alvaro A. A. Fernandes|https://doi.org/10.1007/978-3-642-28148-8_6|middle
Suzanne M. Embury|https://doi.org/10.1007/978-3-642-28148-8_6|last
Zakaria Maamar|https://doi.org/10.1007/978-3-662-56121-8_2|first
Vanilson Arruda Burégio|https://doi.org/10.1007/978-3-662-56121-8_2|middle
Mohamed Sellami|https://doi.org/10.1007/978-3-662-56121-8_2|middle
Nelson Souto Rosa|https://doi.org/10.1007/978-3-662-56121-8_2|middle
Zhengshuai Peng|https://doi.org/10.1007/978-3-662-56121-8_2|middle
Zachariah Subin|https://doi.org/10.1007/978-3-662-56121-8_2|middle
Nayana Prakash|https://doi.org/10.1007/978-3-662-56121-8_2|middle
Djamal Benslimane|https://doi.org/10.1007/978-3-662-56121-8_2|middle
Roosevelt Silva|https://doi.org/10.1007/978-3-662-56121-8_2|last
Colin Atkinson 0001|https://doi.org/10.1007/978-3-642-35332-1_5|first
Philipp Bostan|https://doi.org/10.1007/978-3-642-35332-1_5|middle
Dirk Draheim|https://doi.org/10.1007/978-3-642-35332-1_5|last
Javier Cámara|https://doi.org/10.1007/978-3-642-03722-1_5|first
Alfred Kobsa|https://doi.org/10.1007/978-3-642-03722-1_5|last
Kyriakos Kritikos|https://doi.org/10.1007/978-3-662-46703-9_3|first
Yannis Rousakis|https://doi.org/10.1007/978-3-662-46703-9_3|middle
Dimitris Kotzinos|https://doi.org/10.1007/978-3-662-46703-9_3|last
Mouhamadou Ba|https://doi.org/10.1007/978-3-662-49214-7_3|first
Sébastien Ferré|https://doi.org/10.1007/978-3-662-49214-7_3|middle
Mireille Ducassé|https://doi.org/10.1007/978-3-662-49214-7_3|last
Klitos Christodoulou|https://doi.org/10.1007/978-3-662-46562-2_1|first
Norman W. Paton|https://doi.org/10.1007/978-3-662-46562-2_1|middle
Alvaro A. A. Fernandes|https://doi.org/10.1007/978-3-662-46562-2_1|last
Lam-Son Lê|https://doi.org/10.1007/978-3-662-54173-9_5|first
Trung-Viet Nguyen|https://doi.org/10.1007/978-3-662-54173-9_5|middle
Thai-Minh Truong|https://doi.org/10.1007/978-3-662-54173-9_5|middle
Khuong Nguyen-An|https://doi.org/10.1007/978-3-662-54173-9_5|last
Thu Thi Bao Le|https://doi.org/10.1007/978-3-662-45947-8_5|first
Tran Khanh Dang|https://doi.org/10.1007/978-3-662-45947-8_5|middle
Quynh Chi Truong|https://doi.org/10.1007/978-3-662-45947-8_5|middle
Thi Ai Thao Nguyen|https://doi.org/10.1007/978-3-662-45947-8_5|last
Christie I. Ezeife|https://doi.org/10.1007/978-3-642-54426-2_6|first
Dan Zhang|https://doi.org/10.1007/978-3-642-54426-2_6|last
Polychronis Velentzas|https://doi.org/10.1007/978-3-662-62919-2_7|first
Antonio Corral|https://doi.org/10.1007/978-3-662-62919-2_7|middle
Michael Vassilakopoulos|https://doi.org/10.1007/978-3-662-62919-2_7|last
Athanasia Asiki|https://doi.org/10.1007/978-3-642-34179-3_5|first
Dimitrios Tsoumakos|https://doi.org/10.1007/978-3-642-34179-3_5|middle
Nectarios Koziris|https://doi.org/10.1007/978-3-642-34179-3_5|last
K. Vidyasankar|https://doi.org/10.1007/978-3-662-55947-5_2|first
Yi Tang 0001|https://doi.org/10.1007/978-3-662-49175-1_5|first
Xiaolei Zhang|https://doi.org/10.1007/978-3-662-49175-1_5|middle
Ji Zhang|https://doi.org/10.1007/978-3-662-49175-1_5|last
Idir Benouaret|https://doi.org/10.1007/978-3-662-62271-1_6|first
Sihem Amer-Yahia|https://doi.org/10.1007/978-3-662-62271-1_6|middle
Senjuti Basu Roy|https://doi.org/10.1007/978-3-662-62271-1_6|middle
Christiane Kamdem Kengne|https://doi.org/10.1007/978-3-662-62271-1_6|middle
Jalil Chagraoui|https://doi.org/10.1007/978-3-662-62271-1_6|last
Peng Yan|https://doi.org/10.1007/978-3-662-47804-2_8|first
Wei Jin 0006|https://doi.org/10.1007/978-3-662-47804-2_8|last
Antonio M. Rinaldi|https://doi.org/10.1007/978-3-662-62308-4_5|first
Cristiano Russo|https://doi.org/10.1007/978-3-662-62308-4_5|last
Mou De|https://doi.org/10.1007/978-3-662-62919-2_5|first
Anirban Kundu|https://doi.org/10.1007/978-3-662-62919-2_5|middle
Nivedita Ray De Sarkar|https://doi.org/10.1007/978-3-662-62919-2_5|last
Trong Nhan Phan|https://doi.org/10.1007/978-3-662-49175-1_3|first
Josef Küng|https://doi.org/10.1007/978-3-662-49175-1_3|middle
Tran Khanh Dang|https://doi.org/10.1007/978-3-662-49175-1_3|last
Ruiming Tang|https://doi.org/10.1007/978-3-662-49214-7_4|first
Antoine Amarilli|https://doi.org/10.1007/978-3-662-49214-7_4|middle
Pierre Senellart|https://doi.org/10.1007/978-3-662-49214-7_4|middle
Stéphane Bressan|https://doi.org/10.1007/978-3-662-49214-7_4|last
David Novak|https://doi.org/10.1007/978-3-662-49214-7_2|first
Pavel Zezula|https://doi.org/10.1007/978-3-662-49214-7_2|last
Tassadit Bouadi|https://doi.org/10.1007/978-3-642-41221-9_2|first
Marie-Odile Cordier|https://doi.org/10.1007/978-3-642-41221-9_2|middle
René Quiniou|https://doi.org/10.1007/978-3-642-41221-9_2|last
Frederic T. Stahl|https://doi.org/10.1007/978-3-642-28148-8_8|first
Mohamed Medhat Gaber|https://doi.org/10.1007/978-3-642-28148-8_8|middle
Paul Aldridge|https://doi.org/10.1007/978-3-642-28148-8_8|middle
David May 0004|https://doi.org/10.1007/978-3-642-28148-8_8|middle
Han Liu 0002|https://doi.org/10.1007/978-3-642-28148-8_8|middle
Max Bramer|https://doi.org/10.1007/978-3-642-28148-8_8|middle
Philip S. Yu|https://doi.org/10.1007/978-3-642-28148-8_8|last
Dhaval Patel 0002|https://doi.org/10.1007/978-3-642-45269-7_4|first
Wynne Hsu|https://doi.org/10.1007/978-3-642-45269-7_4|middle
Mong-Li Lee|https://doi.org/10.1007/978-3-642-45269-7_4|last
Nikolaos Nodarakis|https://doi.org/10.1007/978-3-662-49214-7_5|first
Evaggelia Pitoura|https://doi.org/10.1007/978-3-662-49214-7_5|middle
Spyros Sioutas|https://doi.org/10.1007/978-3-662-49214-7_5|middle
Athanasios K. Tsakalidis|https://doi.org/10.1007/978-3-662-49214-7_5|middle
Dimitrios Tsoumakos|https://doi.org/10.1007/978-3-662-49214-7_5|middle
Giannis Tzimas|https://doi.org/10.1007/978-3-662-49214-7_5|last
Jingyu Han|https://doi.org/10.1007/978-3-642-34179-3_8|first
Ke-Jia Chen|https://doi.org/10.1007/978-3-642-34179-3_8|middle
Dawei Jiang|https://doi.org/10.1007/978-3-642-34179-3_8|last
Piotr Przymus|https://doi.org/10.1007/978-3-662-45761-0_2|first
Krzysztof Kaczmarski|https://doi.org/10.1007/978-3-662-45761-0_2|last
Maarten van Banerveld|https://doi.org/10.1007/978-3-662-49175-1_1|first
Mohand Tahar Kechadi|https://doi.org/10.1007/978-3-662-49175-1_1|middle
Nhien-An Le-Khac|https://doi.org/10.1007/978-3-662-49175-1_1|last
Hiroshi Ishikawa 0004|https://doi.org/10.1007/978-3-662-62919-2_4|first
Yasushi Miyata|https://doi.org/10.1007/978-3-662-62919-2_4|last
Bernhard Jaecksch|https://doi.org/10.1007/978-3-642-37574-3_2|first
Wolfgang Lehner|https://doi.org/10.1007/978-3-642-37574-3_2|last
Badr Hirchoua|https://doi.org/10.1007/978-3-662-62199-8_4|first
Brahim Ouhbi|https://doi.org/10.1007/978-3-662-62199-8_4|middle
Bouchra Frikh|https://doi.org/10.1007/978-3-662-62199-8_4|middle
Ismail Khalil|https://doi.org/10.1007/978-3-662-62199-8_4|last
Kurosh Madani|https://doi.org/10.1007/978-3-662-62919-2_2|first
Antonio M. Rinaldi|https://doi.org/10.1007/978-3-662-62919-2_2|middle
Cristiano Russo|https://doi.org/10.1007/978-3-662-62919-2_2|last
Demetris Trihinas|https://doi.org/10.1007/978-3-662-62308-4_1|first
Josif Grabocka|https://doi.org/10.1007/978-3-662-46335-2_4|first
Lars Schmidt-Thieme|https://doi.org/10.1007/978-3-662-46335-2_4|last
Bastien Confais|https://doi.org/10.1007/978-3-662-66146-8_1|first
Gustavo Rostirolla|https://doi.org/10.1007/978-3-662-66146-8_1|middle
Benoît Parrein|https://doi.org/10.1007/978-3-662-66146-8_1|middle
Jérôme Lacan|https://doi.org/10.1007/978-3-662-66146-8_1|middle
François Marques|https://doi.org/10.1007/978-3-662-66146-8_1|last
Ferdinand Bollwein|https://doi.org/10.1007/978-3-662-57932-9_1|first
Lena Wiese|https://doi.org/10.1007/978-3-662-57932-9_1|last
Hamideh Afsarmanesh|https://doi.org/10.1007/978-3-642-03722-1_1|first
Ekaterina Ermilova|https://doi.org/10.1007/978-3-642-03722-1_1|middle
Simon Samwel Msanjila|https://doi.org/10.1007/978-3-642-03722-1_1|middle
Luis M. Camarinha-Matos|https://doi.org/10.1007/978-3-642-03722-1_1|last
Joris Duguépéroux|https://doi.org/10.1007/978-3-662-62271-1_3|first
Tristan Allard|https://doi.org/10.1007/978-3-662-62271-1_3|last
Idir Aït-Sadoune|https://doi.org/10.1007/978-3-642-41221-9_1|first
Yamine Aït Ameur|https://doi.org/10.1007/978-3-642-41221-9_1|last
Hasan M. Jamil|https://doi.org/10.1007/978-3-642-23074-5_9|first
Veronica Oliveira de Carvalho|https://doi.org/10.1007/978-3-662-46335-2_5|first
Fabiano Fernandes dos Santos|https://doi.org/10.1007/978-3-662-46335-2_5|middle
Solange Oliveira Rezende|https://doi.org/10.1007/978-3-662-46335-2_5|last
Ha Manh Tran|https://doi.org/10.1007/978-3-662-54173-9_2|first
Van Sinh Nguyen|https://doi.org/10.1007/978-3-662-54173-9_2|middle
Son Thanh Le|https://doi.org/10.1007/978-3-662-54173-9_2|middle
Quy Tran Vu|https://doi.org/10.1007/978-3-662-54173-9_2|last
Ahmad Taleb|https://doi.org/10.1007/978-3-642-37574-3_3|first
Todd Eavis|https://doi.org/10.1007/978-3-642-37574-3_3|middle
Hiba Tabbara|https://doi.org/10.1007/978-3-642-37574-3_3|last
