editor|doi
Gabriele Paolacci|https://nbn-resolving.org/urn:nbn:de:gbv:7-11858/00-1735-0000-002E-E446-7-5
Kristina Kapanova|https://doi.org/10.1145/3411170.3411267
Kristina Kapanova|https://doi.org/10.1007/978-1-4614-8265-9_516
Kristina Kapanova|Sistributed Objects in a Federation of Autonomous Cooperating Agents._1993
Kristina Kapanova|https://doi.org/10.1007/978-3-540-39964-3_43
Kristina Kapanova|https://doi.org/10.1007/978-981-10-6759-4
Gerry Howser|https://doi.org/10.1007/978-3-642-84278-8
Gerry Howser|http://biaa.eu/-upload/BIAA56.pdf
Gerry Howser|https://doi.org/10.1007/978-1-4302-6095-0
Gerry Howser|https://doi.org/10.1007/978-1-4614-8265-9_84
Gerry Howser|https://doi.org/10.1007/978-0-387-39940-9_1079
Walter Rudametkin|https://doi.org/10.1145/3411170.3411261
Hercules Dalianis|https://doi.org/10.1007/978-3-030-42078-9
Hercules Dalianis|https://doi.org/10.1007/978-1-4614-8265-9_80740
Hercules Dalianis|https://doi.org/10.1007/978-1-4614-8265-9_1346
Hercules Dalianis|https://doi.org/10.1007/978-1-4614-8265-9_103
Richard Chbeir|http://biaa.eu/-upload/editono102.pdf
Richard Chbeir|http://studia.complexica.net/index.php?option=com_content&view=article&id=213%3Avers-une-specication-des-modeles-de-simulation-de-systemes-complexes-pp-07-37-
Kalyanmoy Deb|https://doi.org/10.1145/3411170.3411259
Kalyanmoy Deb|https://doi.org/10.1007/978-3-662-62271-1_3
Kalyanmoy Deb|https://doi.org/10.1007/978-3-030-38339-8
Kalyanmoy Deb|https://doi.org/10.1007/978-3-030-72274-6
Kalyanmoy Deb|https://doi.org/10.1145/3342428.3342655
Jocelyne Elias|https://doi.org/10.1007/978-0-387-39940-9_62
Andrea Reale|'square trisection' de abu'l wafa' à christian blanvillain._2010
Andrea Reale|https://doi.org/10.1007/978-3-540-39964-3_48
Yu Kang 0001|https://doi.org/10.1007/978-1-4614-8265-9_460
Yu Kang 0001|https://doi.org/10.1007/978-3-662-48567-5_6
Yu Kang 0001|https://d-nb.info/950557560
Yu Kang 0001|https://doi.org/10.1007/978-3-319-69920-2
Imran Khaliq|https://doi.org/10.1007/978-3-319-95504-9_2
Imran Khaliq|https://doi.org/10.1007/978-3-031-11534-9
Imran Khaliq|https://doi.org/10.1007/978-3-319-56657-3
Debabrota Basu|https://doi.org/10.1007/978-3-030-21445-6
Debabrota Basu|https://doi.org/10.1007/978-1-4939-0790-8_37
Debabrota Basu|https://doi.org/10.1109/NOTERE.2015.7293487
Debabrota Basu|https://doi.org/10.1504/IJTMCC.2015.072465
Layth Sliman|https://doi.org/10.1007/978-3-662-43505-2_79
Layth Sliman|https://doi.org/10.1007/978-1-4939-2092-1_28
Layth Sliman|https://doi.org/10.1007/978-1-4614-8265-9_1163
Layth Sliman|https://doi.org/10.1007/978-3-540-92913-0_10
Layth Sliman|https://doi.org/10.1007/978-981-15-5939-6
Francesco Gennai|https://doi.org/10.1007/978-3-662-62919-2_2
Taehyun Kim 0003|https://doi.org/10.1007/978-981-16-1446-0
Taehyun Kim 0003|https://doi.org/10.1007/978-1-4614-8806-4_23
Xianyi Zhang|https://doi.org/10.1007/978-1-4939-2092-1_13
Xianyi Zhang|https://doi.org/10.1007/978-1-4614-8265-9_221
Xianyi Zhang|https://doi.org/10.1007/978-3-662-56266-6_3
Zahia Guessoum|https://doi.org/10.1007/978-981-15-0275-0
Zahia Guessoum|https://doi.org/10.1007/978-3-319-07124-4_21
Zahia Guessoum|https://doi.org/10.1007/978-1-4939-0790-8_4
Zahia Guessoum|https://doi.org/10.1007/978-1-4939-0790-8_49
Razak Seidu|https://doi.org/10.1007/3-540-36124-3_41
Razak Seidu|https://doi.org/10.1007/978-1-4939-0790-8_44
Razak Seidu|https://doi.org/10.1007/978-3-030-63777-4
Razak Seidu|https://doi.org/10.1109/AGILE.2006.48
Giacomo Cabri|https://doi.org/10.1007/978-3-030-65072-8
Burton S. Garbow|https://doi.org/10.1007/978-1-4842-2878-4
Kahina Hassam|https://doi.org/10.1007/978-3-662-43839-8
Kahina Hassam|https://doi.org/10.1007/978-981-13-0701-0
Kahina Hassam|https://doi.org/10.1007/978-3-662-49175-1_5
Silvia Bertacchi|https://doi.org/10.1007/978-3-319-61949-1_15
Silvia Bertacchi|https://doi.org/10.1007/978-1-4939-2092-1_4
Silvia Bertacchi|https://doi.org/10.1007/978-1-4614-8265-9_1419
Silvia Bertacchi|https://doi.org/10.1007/978-3-319-61949-1_29
Filippo Muzzini|https://doi.org/10.1109/COOPIS.1996.555019
Filippo Muzzini|https://doi.org/10.1007/978-3-540-39964-3_82
Filippo Muzzini|https://doi.org/10.1007/978-1-4842-2817-3
Filippo Muzzini|https://doi.org/10.1007/978-3-642-22580-2
Filippo Muzzini|https://doi.org/10.1007/978-1-4614-8265-9_252
Mila Nikolova|https://doi.org/10.1007/978-981-15-0177-7
Giulia Cavagnoli|https://doi.org/10.1007/978-981-16-3420-8
Giulia Cavagnoli|https://doi.org/10.1145/1416729.1416746
Vladimir M. Vishnevsky|https://doi.org/10.1007/978-0-387-39940-9_656
Vladimir M. Vishnevsky|http://studia.complexica.net/index.php?option=com_content&view=article&id=254%3Atimed-automata-based-modeling-and-verication-of-denial-of-service-attacks-in-wireless-sensor-networks-pp1-46-&catid=65%3Anumber-1-&Itemid=112
Vladimir M. Vishnevsky|https://d-nb.info/945700849
Vladimir M. Vishnevsky|https://doi.org/10.1109/COOPIS.1999.792175
Vladimir M. Vishnevsky|https://doi.org/10.1007/978-1-84800-127-5
Fatiha Benali|https://doi.org/10.1007/978-3-319-07124-4_54
B. C. H. Turton|https://doi.org/10.1109/COOPIS.1996.554995
Antonio Greco|https://doi.org/10.1007/978-3-030-36899-9
Jean Mayo|https://doi.org/10.1007/978-3-662-62919-2_9
Jean Mayo|https://doi.org/10.1007/978-1-4614-8265-9_808
Rémy Cazabet|https://doi.org/10.1007/978-1-4614-8265-9_1509
Rémy Cazabet|https://doi.org/10.1007/978-1-4614-8265-9_1501
Rémy Cazabet|https://doi.org/10.1007/978-3-662-64553-6_2
Rémy Cazabet|https://doi.org/10.1145/3342428.3342659
Rémy Cazabet|https://doi.org/10.1007/978-3-030-38854-6
Michele Nucci|https://doi.org/10.1504/IJTMCC.2013.056424
Jean-Charles Pomerol|https://doi.org/10.1007/978-1-4614-8265-9_182
Jean-Charles Pomerol|https://doi.org/10.1109/COOPIS.1997.613810
Jean-Charles Pomerol|https://doi.org/10.1007/978-0-387-39940-9_62
Ziad El Bitar|https://doi.org/10.1145/3284869.3284898
Ziad El Bitar|https://doi.org/10.1145/3411170.3411264
Ziad El Bitar|https://doi.org/10.1007/978-1-4614-8265-9_954
Ziad El Bitar|https://doi.org/10.1007/978-3-319-59831-4
Marc Shapiro 0001|https://doi.org/10.1007/978-0-387-39940-9_62
Marc Shapiro 0001|https://doi.org/10.1007/978-0-387-39940-9_1244
Marc Shapiro 0001|https://doi.org/10.1007/978-1-4614-8265-9_163
Arie Shoshani|https://doi.org/10.1007/978-1-4614-8265-9_80705
Arie Shoshani|https://doi.org/10.1109/COOPIS.1997.613799
Arie Shoshani|https://doi.org/10.1007/978-3-540-30468-5_31
Arie Shoshani|http://studia.complexica.net/index.php?option=com_content&view=article&id=201%3Aan-implementation-of-newtons-method-for-keatings-potential-optimization-problems-pp-11-20
Arie Shoshani|https://doi.org/10.1504/IJTMCC.2013.056446
Sarah Spiekermann-Hoff|https://doi.org/10.1007/978-0-387-39940-9_1238
Sarah Spiekermann-Hoff|https://doi.org/10.1007/978-3-030-05719-0
Sarah Spiekermann-Hoff|http://biaa.eu/-upload/articleno95.pdf
Sarah Spiekermann-Hoff|https://doi.org/10.1007/978-3-031-17834-4_4
Xi He 0001|https://doi.org/10.1007/978-1-4614-8265-9_332
Xi He 0001|https://doi.org/10.1007/978-1-4614-8265-9_1556
Xi He 0001|https://doi.org/10.1145/3411170.3411247
Elio Mansour|http://biaa.eu/-upload/vouzzano96.pdf
Elio Mansour|https://doi.org/10.1007/978-0-387-39940-9_1472
Elio Mansour|https://doi.org/10.1007/978-1-4614-8265-9_80666
Elio Mansour|https://doi.org/10.1145/3411170.3411231
Elio Mansour|https://doi.org/10.1007/978-3-319-61949-1_5
Jaroslav Zendulka|https://doi.org/10.1007/978-1-4614-8265-9_80775
Jaroslav Zendulka|https://doi.org/10.1109/NOTERE.2015.7293504
Jaroslav Zendulka|https://doi.org/10.1007/978-0-387-39940-9_1091
Jaroslav Zendulka|https://doi.org/10.1007/978-3-319-98161-1_5
Jaroslav Zendulka|https://doi.org/10.1007/978-3-540-88215-2
Patrick Meier|https://doi.org/10.1007/3-540-56663-5
Patrick Meier|https://doi.org/10.1007/978-3-031-12482-2
Patrick Meier|https://doi.org/10.1109/NOTERE.2010.5536671
Patrick Meier|https://doi.org/10.1007/978-3-030-54738-7
Robert Hopp|https://doi.org/10.1007/978-1-4842-2838-8
Aïcha Mokhtari|https://doi.org/10.1007/978-3-662-62386-2_6
Aïcha Mokhtari|https://doi.org/10.1007/978-1-4939-0790-8_49
Lubica Benuskova|https://doi.org/10.1109/COOPIS.1999.792147
Lubica Benuskova|http://biaa.eu/-upload/articleno1001.pdf
Lubica Benuskova|https://doi.org/10.1007/978-0-387-39940-9_945
Lubica Benuskova|https://doi.org/10.1007/978-3-319-33020-4
Tanel Tammet|https://doi.org/10.1007/978-981-16-2944-0
Tanel Tammet|https://doi.org/10.1007/978-1-4614-8806-4_12
Yun Yang 0001|https://doi.org/10.1007/978-981-15-9901-9
Yun Yang 0001|https://doi.org/10.1007/978-1-4614-8265-9_980
Yun Yang 0001|https://doi.org/10.1007/978-3-319-98845-0
Ramanathan Kavasseri|https://doi.org/10.1007/978-3-662-43505-2_51
Ramanathan Kavasseri|https://doi.org/10.1007/978-3-662-58384-5_2
Ramanathan Kavasseri|https://doi.org/10.1007/978-3-662-62308-4_6
Sushmita Paul|https://doi.org/10.1007/978-1-4614-8265-9_80740
Sushmita Paul|https://doi.org/10.1007/978-0-387-39940-9_130
Sushmita Paul|De la sérendipité, créativité, versionologie au bon modèle._2011
Sushmita Paul|https://doi.org/10.1007/978-1-4614-8265-9_332
Sushmita Paul|https://doi.org/10.1007/978-3-662-64148-4_4
Reza Akbarinia|Elaboration of Attainability Region Boundaries in The Model of Extreme Intermediate States._2011
Ian Miguel|https://doi.org/10.1007/978-3-662-63519-3_7
Alice James|https://doi.org/10.1007/978-0-387-39940-9_447
Alice James|https://doi.org/10.1007/978-1-4939-2092-1_19
Alice James|https://doi.org/10.1007/978-981-16-0804-9
Y. Parmantier|https://doi.org/10.1007/978-3-642-37574-3_3
Y. Parmantier|https://doi.org/10.1007/978-3-662-46485-4_1
Nga Nguyen Thi|https://doi.org/10.1007/978-1-4614-8806-4_26
Nga Nguyen Thi|https://doi.org/10.1007/978-3-540-30468-5_4
Nga Nguyen Thi|http://studia.complexica.net/index.php?option=com_content&view=article&id=199%3Apreface-baikal-conference-on-optimization-methods-and-tapplications-pp-3-6
Nga Nguyen Thi|https://doi.org/10.1145/3411170.3411248
Mohamed F. Mokbel|Task-Oriented Development of Intelligent Information Systems._1993
Mohamed F. Mokbel|https://doi.org/10.1007/978-1-4614-8265-9_442
Mohamed F. Mokbel|https://doi.org/10.1145/3284869.3284874
Mohamed F. Mokbel|https://doi.org/10.1007/978-3-662-48093-9
Thomas Polacsek|https://doi.org/10.1007/3-540-36381-5
Thomas Polacsek|https://doi.org/10.1007/978-3-662-58384-5_2
Thomas Polacsek|https://doi.org/10.1007/978-1-4614-8265-9_1391
Thomas Polacsek|http://biaa.eu/-upload/BIAA20.pdf
Dacheng Liu|https://doi.org/10.1007/978-3-662-56641-1
Dacheng Liu|https://doi.org/10.1007/978-1-4614-8265-9_124
Dacheng Liu|https://doi.org/10.1007/978-3-642-41221-9_7
Holger Kaschner|https://doi.org/10.1007/978-1-84800-068-1
Holger Kaschner|https://doi.org/10.1007/978-0-387-39940-9_1422
Holger Kaschner|https://doi.org/10.1007/978-3-662-43505-2_66
Werner Schafhauser|https://doi.org/10.1504/IJTMCC.2017.10010538
Atif M. Memon|https://doi.org/10.1007/3-540-63606-4
Atif M. Memon|https://doi.org/10.1007/978-3-540-39964-3_56
Angélica de Antonio|Application of Regularized Online Sequential Learning for Glucose Correction._2019
Angélica de Antonio|https://doi.org/10.1007/978-3-662-55608-5_5
Sangeet Saha|https://doi.org/10.1109/NOTERE.2010.5536853
Sangeet Saha|https://doi.org/10.1145/3284869.3284904
Sangeet Saha|https://doi.org/10.1145/3284869.3284877
Ramesh C. Jain|https://doi.org/10.1007/978-3-540-39964-3_4
Mrutyunjaya Panda|https://doi.org/10.1007/3-540-36124-3_72
Mrutyunjaya Panda|https://doi.org/10.1145/3284869.3284930
Mrutyunjaya Panda|https://doi.org/10.1007/978-3-662-66146-8_1
Mrutyunjaya Panda|https://doi.org/10.1007/978-0-387-39940-9_178
Mrutyunjaya Panda|https://doi.org/10.1007/978-0-387-39940-9_365
Stefan Wild|https://doi.org/10.1007/978-1-4614-8265-9_1159
Enrique Alba 0001|https://doi.org/10.1007/978-981-32-9001-3
Enrique Alba 0001|http://biaa.eu/-upload/editono96.pdf
Enrique Alba 0001|http://studia.complexica.net/index.php?option=com_content&view=article&id=201%3Aan-implementation-of-newtons-method-for-keatings-potential-optimization-problems-pp-11-20
Enrique Alba 0001|https://doi.org/10.1007/978-3-662-60531-8_1
Enrique Alba 0001|https://doi.org/10.1007/978-3-658-13533-1
Laurent Guittet|https://doi.org/10.1007/978-94-015-7744-1
Laurent Guittet|https://doi.org/10.1007/978-3-642-41221-9_4
Laurent Guittet|https://doi.org/10.1007/978-3-662-46335-2_5
Laurent Guittet|https://doi.org/10.1007/978-3-030-95284-6
Laurent Guittet|Fuzzy-Like Multiple Objective Decision Making_2011
David Link|https://doi.org/10.1007/978-981-16-3750-6
David Link|https://doi.org/10.1007/978-1-4614-8806-4_42
David Link|https://doi.org/10.1007/978-1-4614-8265-9_5054
David Link|https://doi.org/10.1007/978-1-4899-7637-6_27
Stefano Cimmino|https://doi.org/10.1007/978-1-4614-8265-9_1384
Stefano Cimmino|https://doi.org/10.1007/978-1-4614-8265-9_1345
Stefano Cimmino|https://doi.org/10.1007/978-1-4899-7637-6_24
Stefano Cimmino|https://doi.org/10.1145/3411170.3411254
Stefano Cimmino|https://doi.org/10.1007/978-1-4614-8265-9_78
Hendrik Decker|https://doi.org/10.1016/j.eswax.2020.100025
Hendrik Decker|https://doi.org/10.1145/1416729.1416748
Hendrik Decker|https://doi.org/10.1504/IJTMCC.2014.064157
Hendrik Decker|https://doi.org/10.1007/978-3-540-92913-0_14
Hendrik Decker|https://doi.org/10.1007/978-1-4614-8265-9_404
Alexander Gornov|Outils informatiques pour les sciences humaines. extrait de cours._2010
Alexander Gornov|https://doi.org/10.1145/1416729.1416733
Andrea Lodi 0001|http://studia.complexica.net/index.php?option=com_content&view=article&id=116
Andrea Lodi 0001|https://doi.org/10.1007/978-3-540-30469-2_11
Marian Borek|https://doi.org/10.1007/978-3-030-64155-9
Marian Borek|http://doi.ieeecomputersociety.org/10.1109/COOPIS.1996.10006
Marian Borek|https://doi.org/10.1007/978-0-387-39940-9_291
Marian Borek|https://doi.org/10.1007/978-3-662-43505-2_26
Marian Borek|https://doi.org/10.1007/978-3-030-48883-3
Thomas R. Gross|https://doi.org/10.1145/3411170.3411272
Thomas R. Gross|https://doi.org/10.1007/978-3-030-92525-3
Lukas Gruber|https://d-nb.info/987746987
Lukas Gruber|https://doi.org/10.1007/978-3-319-76111-4_37
Lukas Gruber|https://doi.org/10.1007/978-1-4614-8806-4_17
Lukas Gruber|http://studia.complexica.net/index.php?option=com_content&view=article&id=86
Lukas Gruber|https://doi.org/10.1007/978-3-662-46335-2_5
Anne Benoit|https://doi.org/10.1504/IJTMCC.2016.10002816
Anne Benoit|https://doi.org/10.1007/10722620_13
Anne Benoit|https://doi.org/10.1007/978-1-4614-8806-4_41
Anne Benoit|https://doi.org/10.1007/978-1-4614-8265-9_395
Anne Benoit|https://doi.org/10.1007/3-540-36124-3_83
Clemens Pechstein|https://doi.org/10.1007/978-1-4614-8265-9_1417
Clemens Pechstein|https://doi.org/10.1007/978-1-4614-8265-9_1483
Clemens Pechstein|https://doi.org/10.1007/978-1-4939-2092-1_4
Christopher G. Harris 0001|https://doi.org/10.1145/3342428.3342666
Christopher G. Harris 0001|https://doi.org/10.1145/3284869.3284928
Edward L. Deci|https://doi.org/10.1007/978-3-319-76111-4_25
Edward L. Deci|Modellbildung, Wissensrevision und Wissensrepräsentation im Maschinellen Lernen_1991
Tomohisa Yamaguchi|https://doi.org/10.1007/978-1-4939-2092-1_22
Tomohisa Yamaguchi|https://doi.org/10.1145/3342428.3342702
Tomohisa Yamaguchi|https://doi.org/10.1109/Agile.2008.51
Tomohisa Yamaguchi|https://doi.org/10.1145/3284869.3284912
Daniel Knorreck|https://doi.org/10.1007/978-1-4614-8265-9_276
Daniel Knorreck|http://studia.complexica.net/index.php?option=com_content&view=article&id=139
Daniel Knorreck|https://doi.org/10.1109/NOTERE.2010.5536543
Daniel Knorreck|https://doi.org/10.1007/978-3-642-45315-1_3
Daniel Knorreck|https://doi.org/10.1007/3-540-44751-2_7
Dirk Helbing|https://doi.org/10.1145/3411170.3411254
Dirk Helbing|https://doi.org/10.1145/1416729.1416785
Dirk Helbing|https://doi.org/10.1007/978-0-387-39940-9_962
Dirk Helbing|https://doi.org/10.1007/10722620_10
Nicolas Durand 0001|https://doi.org/10.1007/978-1-4614-8265-9_1473
William R. B. Lionheart|https://doi.org/10.1007/978-3-030-25734-7
William R. B. Lionheart|https://doi.org/10.1007/978-3-662-46562-2_2
William R. B. Lionheart|https://doi.org/10.1007/3-540-15187-7
Norberto Mondragón|https://doi.org/10.1007/978-3-662-46335-2_4
Norberto Mondragón|https://d-nb.info/958035903
Norberto Mondragón|https://doi.org/10.1007/978-3-030-79146-9
Norberto Mondragón|https://doi.org/10.1007/978-3-658-13533-1
Norberto Mondragón|https://doi.org/10.1109/NOTERE.2015.7293515
Ron Cytron|https://doi.org/10.1109/NOTERE.2016.7745826
Ron Cytron|https://doi.org/10.1007/978-1-4899-7637-6_17
Ron Cytron|https://doi.org/10.1007/978-3-540-88215-2
Ron Cytron|https://doi.org/10.1007/978-3-319-07124-4_56
Ron Cytron|https://doi.org/10.1007/978-0-230-00107-7
Jihong Guan|https://doi.org/10.1007/0-387-34239-7
Jihong Guan|https://doi.org/10.1007/978-0-387-39940-9_1210
Jihong Guan|https://d-nb.info/943683882
Stuart Dillon|https://doi.org/10.1007/978-3-540-30468-5_42
Stuart Dillon|https://doi.org/10.1007/978-3-540-30469-2_19
Stuart Reeves|https://doi.org/10.1007/978-3-030-95691-2
Stuart Reeves|https://doi.org/10.1007/978-3-030-37884-4
Stuart Reeves|https://doi.org/10.1145/3411170.3411256
Stuart Reeves|https://doi.org/10.1007/978-3-662-62919-2_3
Stuart Reeves|https://doi.org/10.1016/j.eswax.2020.100030
Gerhard Friedrich|https://doi.org/10.1007/978-1-4614-8265-9_938
Gerhard Friedrich|http://www.bod.de/index.php?id=296&objk_id=220006
Gerhard Friedrich|https://doi.org/10.1007/978-3-642-23074-5_1
Gerhard Friedrich|http://studia.complexica.net/index.php?option=com_content&view=article&id=141
Ben He|https://doi.org/10.1007/3-540-36124-3_53
Ben He|https://doi.org/10.1007/978-0-387-39940-9_297
Ben He|https://doi.org/10.1007/978-3-642-75544-6
Ben He|https://doi.org/10.1007/978-1-4614-8265-9_1472
Lukasz Kaiser|https://doi.org/10.1007/978-0-387-39940-9_550
Lukasz Kaiser|https://doi.org/10.1007/978-3-030-36899-9
Lukasz Kaiser|https://doi.org/10.1007/978-981-10-0830-6
Lukasz Kaiser|https://doi.org/10.1109/NOTERE.2010.5536839
Lukasz Kaiser|https://doi.org/10.1007/978-3-030-25209-0
Pierre Senellart|https://doi.org/10.1007/978-1-4614-8265-9_938
Pierre Senellart|https://doi.org/10.1007/978-0-85729-247-6
Pierre Senellart|https://doi.org/10.1007/978-1-4939-0790-8_36
Hans Weda|https://doi.org/10.1109/NOTERE.2011.5957989
Hans Weda|http://studia.complexica.net/index.php?option=com_content&view=article&id=201%3Aan-implementation-of-newtons-method-for-keatings-potential-optimization-problems-pp-11-20
Reza Ghorbani|https://doi.org/10.1007/978-1-4614-8806-4_1
Reza Ghorbani|https://doi.org/10.1007/978-1-4614-8806-4_45
Reza Ghorbani|https://doi.org/10.1007/3-540-36124-3_77
Edmond Bianco|https://doi.org/10.1007/978-0-387-39940-9_5003
Edmond Bianco|https://doi.org/10.1007/978-3-319-98161-1_1
Edmond Bianco|https://doi.org/10.1007/978-3-030-88841-1
Edmond Bianco|https://doi.org/10.1007/978-1-4614-8265-9_168
Kelsey Karpinski|https://doi.org/10.1007/978-3-319-95504-9_25
Kelsey Karpinski|https://doi.org/10.1007/978-3-662-54054-1_5
Kelsey Karpinski|https://doi.org/10.1007/978-1-4614-8265-9_80659
Kelsey Karpinski|https://doi.org/10.1007/978-1-4614-8265-9_145
Paul De Bra|https://doi.org/10.1007/978-3-319-59831-4
Paul De Bra|https://doi.org/10.1007/978-1-4614-8806-4_32
Mohamad Kanaan|https://doi.org/10.1007/978-3-540-92913-0_3
Paul Hertz|https://doi.org/10.1007/978-3-540-92913-0_22
Giancarlo Succi|https://doi.org/10.1145/1416729.1416735
Giancarlo Succi|https://doi.org/10.1007/978-3-319-25050-2
Chang Zhao|http://biaa.eu/-upload/BIAA31.pdf
Chang Zhao|https://doi.org/10.1007/978-1-4614-8265-9_3843
Chang Zhao|https://doi.org/10.1007/978-981-15-4470-5
Than Van Le|https://doi.org/10.1007/978-3-642-35332-1_2
Than Van Le|https://d-nb.info/945700849
Than Van Le|https://doi.org/10.1109/COOPIS.1997.613805
Than Van Le|https://doi.org/10.1007/11341154_4
Jaakko Astola|https://doi.org/10.1007/978-3-319-02030-3
Jaakko Astola|https://doi.org/10.1007/978-1-4614-8265-9_1355
Valérie Issarny|https://doi.org/10.1145/3411170.3411247
Valérie Issarny|https://doi.org/10.1007/978-3-319-76111-4_4
Valérie Issarny|https://doi.org/10.1007/978-981-10-4558-5
Ashwin Machanavajjhala|https://doi.org/10.1007/978-3-540-39964-3_78
Ashwin Machanavajjhala|http://biaa.eu/-upload/BIAA28.pdf
Ashwin Machanavajjhala|https://doi.org/10.1007/978-3-031-17834-4_14
Ashwin Machanavajjhala|http://biaa.eu/-upload/articleno1043.pdf
Ashwin Machanavajjhala|https://doi.org/10.1007/978-981-15-7695-9
Hui Jin 0001|http://biaa.eu/-upload/articleno1003.pdf
Hui Jin 0001|https://doi.org/10.1007/978-1-4939-2092-1_42
